timestamp,signal,last_price,position_qty,position_avg,fees,open_orders,take_profits,stop_loss,bot_version,symbol
2025-09-27T13:53:47.862465+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 107.06200000000001}",4017.64,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4006.08"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3969.91"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3885.53"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3957.86"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3994.02"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3873.48"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3945.80"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3909.64"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3801.15"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3897.59"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3921.69"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3813.21"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3789.10"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3861.42"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3837.31"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3981.97"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3933.75"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3849.37"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3825.26"", ""qty"": ""0.026"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:53:57.890380+00:00,"{'tipo': 'SOPORTE', 'precio': 3000.0, 'volumen': 1526.658}",4017.65,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4006.08"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3969.91"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3885.53"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3957.86"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3994.02"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3873.48"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3945.80"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3909.64"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3801.15"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3897.59"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3921.69"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3813.21"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3789.10"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3861.42"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3837.31"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3981.97"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3933.75"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3849.37"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3825.26"", ""qty"": ""0.026"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:54:07.885834+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 120.20199999999998}",4017.65,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4006.08"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3969.91"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3885.53"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3957.86"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3994.02"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3873.48"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3945.80"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3909.64"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3801.15"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3897.59"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3921.69"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3813.21"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3789.10"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3861.42"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3837.31"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3981.97"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3933.75"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3849.37"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3825.26"", ""qty"": ""0.026"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:54:17.912985+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 1541.9499999999998}",4017.77,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4006.08"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3969.91"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3885.53"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3957.86"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3994.02"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3873.48"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3945.80"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3909.64"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3801.15"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3897.59"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3921.69"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3813.21"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3789.10"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3861.42"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3837.31"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3981.97"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3933.75"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3849.37"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3825.26"", ""qty"": ""0.026"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:55:33.336025+00:00,,4018.7,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4006.08"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3969.91"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3885.53"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3957.86"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3994.02"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3873.48"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3945.80"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3909.64"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3801.15"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3897.59"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3921.69"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3813.21"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3789.10"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3861.42"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3837.31"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3981.97"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3933.75"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3849.37"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3825.26"", ""qty"": ""0.026"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:55:43.357790+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 1581.831}",4018.1,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4006.08"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3969.91"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3885.53"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3957.86"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3994.02"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3873.48"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3945.80"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3909.64"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3801.15"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3897.59"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3921.69"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3813.21"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3789.10"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3861.42"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3837.31"", ""qty"": ""0.026"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3981.97"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3933.75"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3849.37"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3825.26"", ""qty"": ""0.026"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:55:53.405311+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 1535.865}",4018.1,0.0,0.0,0.0,[],[],,v1,ETHUSDT
2025-09-27T13:56:03.471522+00:00,DUMP,0.0,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4015.69"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.89"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:56:13.573970+00:00,"{'tipo': 'SOPORTE', 'precio': 3948.48, 'volumen': 117.866}",4018.57,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4015.69"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.89"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:56:23.594544+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 282.26}",0.0,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4017.36"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4015.69"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.89"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.16"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:56:33.630516+00:00,"{'tipo': 'SOPORTE', 'precio': 3000.0, 'volumen': 1507.634}",4019.26,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4017.36"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4015.69"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.89"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.16"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T13:56:43.942310+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 1581.6570000000002}",4019.13,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4018.05"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4017.36"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.85"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4015.69"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.89"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.16"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:13:28.135506+00:00,,4022.87,0.0,0.0,0.0,[],[],,v1,ETHUSDT
2025-09-27T14:13:38.135623+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 1518.073}",4023.2,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""3999.54"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4011.20"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:13:48.153223+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 1549.543}",4023.35,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4020.79"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3999.54"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4021.99"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4011.20"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:14:32.518875+00:00,"{'tipo': 'SOPORTE', 'precio': 3830.75, 'volumen': 134.731}",4022.3,0.0,0.0,0.0,[],[],,v1,ETHUSDT
2025-09-27T14:14:42.597612+00:00,"{'tipo': 'SOPORTE', 'precio': 3830.75, 'volumen': 207.391}",4022.29,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4021.09"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4019.89"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:14:52.628152+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 2434.535}",4022.0,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4021.09"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4019.88"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4021.08"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4019.89"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:17:17.014971+00:00,,4020.49,0.0,0.0,0.0,[],[],,v1,ETHUSDT
2025-09-27T14:17:27.044860+00:00,"{'tipo': 'SOPORTE', 'precio': 3980.0, 'volumen': 1133.9470000000001}",4020.33,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4008.83"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3997.17"", ""qty"": ""0.025"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:21:26.686391+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 554.1529999999999}",4018.4,0.0,0.0,0.0,[],[],,v1,ETHUSDT
2025-09-27T14:21:36.701609+00:00,DUMP,4017.5,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4015.99"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4017.19"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:21:46.720308+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 101.01}",4017.5,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""3995.40"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3973.31"", ""qty"": ""0.025"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:21:56.761522+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 1507.487}",4017.83,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4016.29"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4015.09"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:22:06.763056+00:00,DUMP,4017.27,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4015.42"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.62"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:22:16.765528+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 1506.9989999999998}",4017.39,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""3973.08"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3995.18"", ""qty"": ""0.025"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:22:26.787193+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 1510.969}",4017.33,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4014.98"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.18"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:22:36.793236+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 2782.549}",4017.15,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4016.12"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4014.92"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:22:46.807583+00:00,"{'tipo': 'SOPORTE', 'precio': 200.0, 'volumen': 1514.0669999999998}",4017.34,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4014.74"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4015.94"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:22:56.826657+00:00,"{'tipo': 'SOPORTE', 'precio': 3000.0, 'volumen': 4666.868}",4017.72,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4014.93"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.13"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:23:12.431075+00:00,,4017.36,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4015.31"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4016.51"", ""qty"": ""0.024"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:23:42.527807+00:00,DUMP,4015.61,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4005.31"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3997.27"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3993.26"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4001.29"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4013.34"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4009.33"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3989.24"", ""qty"": ""0.025"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
2025-09-27T14:24:12.555102+00:00,DUMP,4015.12,0.0,0.0,0.0,"[{""side"": ""BUY"", ""price"": ""4008.78"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3981.48"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3988.30"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3995.13"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3961"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3974.65"", ""qty"": ""0.025"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""4001.96"", ""qty"": ""0.024"", ""reduceOnly"": false}, {""side"": ""BUY"", ""price"": ""3967.82"", ""qty"": ""0.025"", ""reduceOnly"": false}]",[],,v1,ETHUSDT
